UPC,LONG PRODUCT DESCRIPTION,BC CATEGORY,BC SUB CATEGORY,BC SEGMENT,RANDOM WEIGHT,BRAND OWNER HIGH,BASE SIZE,HW ORGANIC,PACK SIZE
089781000206,WL WL RVR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,"KEYSTONE FRUIT MARKETING,INC.",48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875189,MLTP VL RED ONN JMB SNGL VGTB BAG 16 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
417582898984,RED ONN WHT ONN SLCD MR THN 1 VGTB 1 CT,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
437582801698,ONN CHPD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003260103112,EART FRM GRN ONN ORGN CRTF ORGN BY CF WHL BAG 4.5 OZ,ONIONS,GREEN,WHOLE,NO,TAYLOR FRESH FOODS INC,4.5 OUNCE,ORGANIC,NOT APPLICABLE
427582816680,CNN CPLN ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,CANNONE IND ALIMENTARE GLI ANTIPASTI SRL,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
060117210238,GRDN PR RED ONN DCD TUB 7 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,F & S PRODUCE CO INC,7 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630390153,G & R FRM SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,G & R FARMS,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
072869210214,RL SWT YLW ONN WHL BAG 1 CT,ONIONS,SWEET,WHOLE,NO,SHUMAN PRODUCE INC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
317582894668,MLTP VL ONN ORGN SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,ORGANIC,NOT APPLICABLE
001851301807,PND FRM WHT PRL ONN WHL BAG 8 OZ,ONIONS,PEARL,WHOLE,NO,PANDA FOOD PRODUCTS INC,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
064034403478,EAST CST FRS BLR ONN WHL BAG 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,EAST COAST FRESH CUTS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085817900204,TRGT WHT ONN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,"TARGET AG PRODUCTION, LLC",32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200286988292,CTL BR VDL ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
068692470867,PRDC ELC ID RED PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201704557059,CTL BR VDL ONN ORGN CRTF ORGN BY CF CRTF SRVC LLC WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,32 OUNCE,ORGANIC,NOT APPLICABLE
003914155555,BL RBN YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,"RAPASADI, ISADORE A & SONS",80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081368201522,MLTP VL WHT ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201295555072,CTL BR ONN WHL BAG 48 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004500989038,RED ONN ORGN WHL BAG 48 OZ,ONIONS,RED,WHOLE,NO,NO COMPANY LISTED,48 OUNCE,ORGANIC,NOT APPLICABLE
537582869249,KYST FRT MRK YLW ONN PLD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,"KEYSTONE FRUIT MARKETING,INC.",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200926681607,CTL BR GRN ONN WHL 1 CT,ONIONS,GREEN,WHOLE,NO,PRIVATE LABEL,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
001851300807,PND FRM WHT PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,PANDA FOOD PRODUCTS INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582862569,MLTP VL GLD PRL ONN WHL SNGL VGTB 16 OZ,ONIONS,PEARL,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360291,PRDC ELC ID SWT ONN WHL BAG 3 CT,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,3 COUNT,NOT APPLICABLE,NOT APPLICABLE
003784204646,FRDS WHT PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,"FRIEDA'S, INC.",10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003307430191,PRGR YLW ONN ORGN JMB SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,CHIQUITA BRANDS INTERNATIONAL,16 OUNCE,ORGANIC,NOT APPLICABLE
001119255066,WHT ONN BNCH 1 CT,ONIONS,WHITE,BUNCH,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085441900210,MRKT FRS PRD SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,MARKET FRESH PRODUCE,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
068692435682,GLS ONN YLW DCD MLDD TRY 10 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,GILLS ONIONS,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007582820211,UNDN ONN WHL BAG 48 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,MULTIPLE BRANDS,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201646750720,CTL BR SWT ONN WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007457485023,CHRS RNC GLD PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,CHRISTOPHER RANCH,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200272556545,CTL BR YLW ONN ORGN CRTF ORGN BY QLTY ASRN INTR WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,ORGANIC,NOT APPLICABLE
201516648966,CTL BR SHLT ORGN CRTF ORGN BY CF WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,PRIVATE LABEL,3 OUNCE,ORGANIC,NOT APPLICABLE
003338360011,PRDC ELC ID ONN WHL BAG 48 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007582824448,VDL ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200075465731,CTL BR GRN ONN DCD CUP 3 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
060231269214,ONNS USA RED ONN YLW ONN WHL BAG 80 OZ,ONIONS,MIXED ONIONS,WHOLE,NO,KELLY & SONS,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
082746810007,I LV PRD RED PRL ONN WHL BAG 8 OZ,ONIONS,PEARL,WHOLE,NO,I LOVE PRODUCE LLC,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
537582866342,YLW ONN SNGL VGTB 800 OZ,ONIONS,YELLOW,WHOLE,YES,NO COMPANY LISTED,800 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002791803286,TNMR & ANT RED ONN SNGL VGTB 16 OZ,ONIONS,RED,WHOLE,YES,"TANIMURA & ANTLE, INC.",16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582894159,MLTP VL GRN ONN BLB SNGL VGTB 1 CT,ONIONS,GREEN,REMAINING FORM,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200564405761,CTL BR YLW ONN WHL BAG 80 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201718708740,CTL BR RED ONN WHL BAG 32 OZ,ONIONS,RED,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
071752431254,DEL MNT FRS PRD RED ONN DCD MLDD TRY 5 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,FRESH DEL MONTE PRODUCE INC,5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582894584,ONN SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
567582839716,SWT ONN JMB SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200509839366,CTL BR SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
517582860852,YLW SWT ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201609311749,CTL BR YLW SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360282,PRDC ELC ID SWT ONN WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085136200416,DJ FRY WHT ONN SNGL VGTB BAG 16 OZ,ONIONS,WHITE,WHOLE,YES,DJ FORRY CO INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582804670,MLTP VL ONN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
001119244311,LSBN WHT ONN BNCH SNGL VGTB 16 OZ,ONIONS,WHITE,BUNCH,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
006055639000,CST KNG GRN ONN WHL 5.5 OZ,ONIONS,GREEN,WHOLE,NO,IPPOLITO INTERNATIONAL LP,5.5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582862932,MLTP VL WHT BLR ONN WHL SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200069715462,CTL BR RED ONN DCD BAG 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582881405,MLTP VL CPLN ONN CUT PLD SNGL VGTB 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004069601310,ALL AMR YLW ONN WHL BAG 160 OZ,ONIONS,YELLOW,WHOLE,NO,HORTON FRUIT CO INC,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007457411059,CHRS RNC SHLT WHL BAG 6 OZ,ONIONS,SHALLOT,WHOLE,NO,CHRISTOPHER RANCH,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
089940500203,SWT ONN WHL JMB BAG 16 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582862883,MLTP VL SWT ONN WHL SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081488102164,ANDR ORG SWT ONN ORGN CRTF BY WA STT DPRT AGRC WHL BAG 48 OZ,ONIONS,SWEET,WHOLE,NO,ANDERSEN ORGANICS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
427582894446,MLTP VL WHT ONN WHL SNGL VGTB 1 CT,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
003784204629,FRDS RED PRL ONN WHL BAG 6 OZ,ONIONS,PEARL,WHOLE,NO,"FRIEDA'S, INC.",6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
073571800004,RIO FRS YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,RIO FRESH,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
005026960283,MYN SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,"KEYSTONE FRUIT MARKETING,INC.",80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081522201001,MLTP VL WHT ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002791899330,TNMR & ANT ART SWT ITLN RED ONN ORGN CRTF ORGN BY CF WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,"TANIMURA & ANTLE, INC.",32 OUNCE,ORGANIC,NOT APPLICABLE
068692471047,PRDC ELC ID YLW ONN CA CRTF ORGN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,ORGANIC,NOT APPLICABLE
002630380153,G & R FRM SWT ONN WHL BAG IN SLV 80 OZ,ONIONS,SWEET,WHOLE,NO,G & R FARMS,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338300226,MRNN KS RED ONN ORGN CRTF ORGN BY CF WHL BAG IN SLV 32 OZ,ONIONS,RED,WHOLE,NO,ARROW FARMS INC,32 OUNCE,ORGANIC,NOT APPLICABLE
003338345093,PRDC ELC ID YLW ONN WHL BAG 160 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567700204,SWT ONN WHL SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
088120001204,HRTL BST YLW ONN WHL BAG 64 OZ,ONIONS,YELLOW,WHOLE,NO,HARTLEY PRODUCE CO,64 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085732300422,HNST EAR ORG FRM YLW ONN ASRTD WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,"OASIS ORGANICS, INC.",48 OUNCE,ORGANIC,NOT APPLICABLE
003338360203,PRDC ELC ID SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007546555917,LS PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,LEASA INDUSTRIES CO. INC,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
088567780010,PR & SNS FRM RED ONN ORGN ORGN GRWN CRTF ORGN BY ORGN CRTF WHL MDM BAG 32 OZ,ONIONS,RED,WHOLE,NO,PERI & SONS FARMS INC,32 OUNCE,ORGANIC,NOT APPLICABLE
307582894164,MLTP VL M ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
003338360302,PRDC ELC ID WHT BLNG ONN WHL BAG 16 OZ,ONIONS,WHITE,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004730301103,JE RLY FRM YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,"RILEY, JAMES E, FARM, INC",48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081925502094,MLTP VL WHT ONN SNGL VGTB 16 OZ,ONIONS,WHITE,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582862508,MLTP VL CPLN ONN WHL SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894165,MLTP VL ONN ORGN SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
007087302030,SHLT WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,NO COMPANY LISTED,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085298500388,MSTR P YLW SWT ONN WHL BAG 96 OZ,ONIONS,SWEET,WHOLE,NO,"J.F. PALMER & SONS PRODUCE, INC.",96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894159,MLTP VL VDL ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
008567770110,PR & SNS FRM YLW ONN ORGN ORGN GRWN CRTF ORGN BY ORGN CRTF WHL MDM 48 OZ,ONIONS,YELLOW,WHOLE,NO,PERI & SONS FARMS INC,48 OUNCE,ORGANIC,NOT APPLICABLE
003338360501,ONN BLB BNDD 1 CT,ONIONS,REMAINING ONIONS,REMAINING FORM,NO,NO COMPANY LISTED,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
427582862919,MLTP VL VDL SWT ONN WHL SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582830363,MLTP VL YLW SWT ONN JMB SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
005349507085,GRDN CUT RED ONN DCD MLDD TRY 5 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,IF & P FOODS INC,5 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360014,PRDC ELC ID WHT ONN 1 CT,ONIONS,WHITE,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
068692471328,FRDS WHT PRL ONN WHL BAG 6 OZ,ONIONS,PEARL,WHOLE,NO,"FRIEDA'S, INC.",6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894659,MLTP VL ONN ORGN BLB SNGL VGTB 16 OZ,ONIONS,REMAINING ONIONS,REMAINING FORM,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
004525511111,MLSS SHLT WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
082676695359,GRDN HGH YLW ONN CUT 1 CT,ONIONS,VALUE ADD,MEAL PREP,NO,CALAVO GROWERS INC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200922521090,CTL BR RED ONN DCD TUB 8 OZ,ONIONS,VALUE ADD,MEAL PREP,NO,PRIVATE LABEL,8 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003338360024,PRDC ELC ID YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007895100188,PK RED ONN WHL PLD SNGL VGTB BAG 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,HORTON FRUIT CO INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085335700224,SNST WHT ONN WHL BAG 48 OZ,ONIONS,WHITE,WHOLE,NO,SUNSET PRODUCE LLC,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200947506182,CTL BR GRN ONN WHL 1 CT,ONIONS,GREEN,WHOLE,NO,PRIVATE LABEL,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085092400219,RAY FRM VDL ONN WHL BAG IN SLV 32 OZ,ONIONS,SWEET,WHOLE,NO,RAY FARMS INC,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
200544291330,CTL BR YLW ONN WHL TRY IN WRP 18 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,18 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003492400775,WHT ONN WHL JMB BAG 16 OZ,ONIONS,WHITE,WHOLE,NO,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
201378627586,CTL BR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875184,MLTP VL YLW ONN JMB SNGL VGTB BAG 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
007895150080,PK RED ONN ORGN WHL BAG 32 OZ,ONIONS,RED,WHOLE,NO,HORTON FRUIT CO INC,32 OUNCE,ORGANIC,NOT APPLICABLE
007582825278,SWT ONN WHL BAG 80 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,80 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085955500186,RL SWT ONN WHL BAG 96 OZ,ONIONS,SWEET,WHOLE,NO,SHUMAN PRODUCE INC,96 OUNCE,NOT APPLICABLE,NOT APPLICABLE
076245300404,JBJ DST SWT ONN ORGN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,JBJ DISTRIBUTING,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
517582833698,SWT ONN SNGL VGTB 32 OZ,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
004525511996,MLSS SHLT CRTF ORGN WHL BAG 3 OZ,ONIONS,SHALLOT,WHOLE,NO,"WORLD VARIETY PRODUCE, INC.",3 OUNCE,ORGANIC,NOT APPLICABLE
065951300026,CHRL ONN WHL BAG 160 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,CHARLES JOHNSON CO.,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
009605204082,FGRB PRD RED ONN JMB SNGL VGTB 1 CT,ONIONS,RED,WHOLE,YES,FAGERBERG PRODUCE COMPANY,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
081488102161,ANDR ORG YLW ONN ORGN CRTF BY WA STT DPRT AGRC WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,ANDERSEN ORGANICS LLC,48 OUNCE,ORGANIC,NOT APPLICABLE
201255853569,CTL BR WHT ONN WHL BAG 32 OZ,ONIONS,WHITE,WHOLE,NO,PRIVATE LABEL,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582804163,MLTP VL WL WL ONN SNGL VGTB 16 OZ,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582804159,MLTP VL VDL ONN SNGL VGTB 1 CT,ONIONS,SWEET,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
085133900218,DLN FRM RED ONN WHL BAG 1 CT,ONIONS,RED,WHOLE,NO,DALENA FARMS INC,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
082676651800,GRDN HGH GRN ONN SLCD MLDD TRY 3 OZ,ONIONS,VALUE ADD,SNACKING,NO,CALAVO GROWERS INC,3 OUNCE,NOT APPLICABLE,NOT APPLICABLE
427582875310,MLTP VL ONN SNGL VGTB 1 CT,ONIONS,REMAINING ONIONS,WHOLE,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
201333105664,CTL BR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
317582803412,MLTP VL YLW ONN BNCH SNGL VGTB 1 CT,ONIONS,YELLOW,BUNCH,YES,MULTIPLE BRANDS,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
007895100190,ALL AMR WHT ONN WHL PLD SNGL VGTB WRP 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,HORTON FRUIT CO INC,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
537582848983,ONN DCD SNGL VGTB CUP 6 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,6 OUNCE,NOT APPLICABLE,NOT APPLICABLE
307582894665,MLTP VL YLW ONN ORGN SML SNGL VGTB 16 OZ,ONIONS,YELLOW,WHOLE,YES,MULTIPLE BRANDS,16 OUNCE,ORGANIC,NOT APPLICABLE
200942694918,CTL BR ONN WHL 1 CT,ONIONS,REMAINING ONIONS,WHOLE,NO,PRIVATE LABEL,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
200009747971,CTL BR YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,PRIVATE LABEL,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085157300249,MLTP VL RED ONN SNGL VGTB 32 OZ,ONIONS,RED,WHOLE,YES,MULTIPLE BRANDS,32 OUNCE,NOT APPLICABLE,NOT APPLICABLE
005026904163,WL WL ONN WHL SNGL VGTB BAG 16 OZ,ONIONS,SWEET,WHOLE,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
002630360036,G & R FRM VDL ONN ORGN CRTF ORGN BY GCCP WHL BAG 32 OZ,ONIONS,SWEET,WHOLE,NO,G & R FARMS,32 OUNCE,ORGANIC,NOT APPLICABLE
088361600502,FRNT FRS GRN ONN SNGL VGTB 1 CT,ONIONS,GREEN,WHOLE,YES,FRONTERA PRODUCE LTD,1 COUNT,NOT APPLICABLE,NOT APPLICABLE
081100902193,YLW ONN ORGN WHL 1 CT,ONIONS,YELLOW,WHOLE,NO,NO COMPANY LISTED,1 COUNT,ORGANIC,NOT APPLICABLE
065938900001,SWT ONN WHL 640 OZ,ONIONS,SWEET,WHOLE,NO,NO COMPANY LISTED,640 OUNCE,NOT APPLICABLE,NOT APPLICABLE
003492400048,SOO YLW ONN WHL MDM BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,J.C. WATSON PACKING CO,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
085307200101,DNYS PRD ONN WHL BAG 160 OZ,ONIONS,REMAINING ONIONS,WHOLE,NO,WESTSIDE PACKING CO LLC,160 OUNCE,NOT APPLICABLE,NOT APPLICABLE
437582801480,RED ONN DCD SNGL VGTB CUP 16 OZ,ONIONS,VALUE ADD,MEAL PREP,YES,NO COMPANY LISTED,16 OUNCE,NOT APPLICABLE,NOT APPLICABLE
068692470868,PRDC ELC ID GLD PRL ONN WHL BAG 10 OZ,ONIONS,PEARL,WHOLE,NO,PRODUCE ELECTRONIC ID BOARD,10 OUNCE,NOT APPLICABLE,NOT APPLICABLE
081239601715,MCHL CTL YLW ONN WHL BAG 48 OZ,ONIONS,YELLOW,WHOLE,NO,MICHAEL CUTLER COMPANY,48 OUNCE,NOT APPLICABLE,NOT APPLICABLE
